,tconst,pTitle,Year,runtimeMinutes,numVotes,wiki_key,Runtime_minutes,action,adventure,animation,biographical,comedy,crime,drama,documentary,fantasy,historical,horror,musical,mystery,romance,science_fiction,sport,thriller,war,western,academy_award,bafta,United_States,India,United_Kingdom,Canada,English,French,Japanese,Italian,Spanish,Budget,Budget_cleaned,Box_office,Box_office_cleaned,profit_pc,missing_finances
213,tt0032484,foreign correspondent,1940,120,19974.0,Foreign_Correspondent_(film),120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$1,484,167[1]""",1484167.0,"""$1,598,435[1]""",1598435.0,7.699133588066576,0
214,tt0032551,the grapes of wrath,1940,129,89955.0,The_Grapes_of_Wrath_(film),129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,"""$800,000[1]""",800000.0,"""$1,591,000 (rentals)[2]""",1591000.0,98.875,0
215,tt0032617,i love you again,1940,99,3232.0,I_Love_You_Again,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
216,tt0032701,the letter,1940,95,12714.0,The_Letter_(1940_film),95,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
217,tt0032762,the mark of zorro,1940,94,9918.0,The_Mark_of_Zorro_(1940_film),94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"""$1 million[1]""",1000000.0,"""$2 million (rentals)[2]""",2000000.0,100.0,0
218,tt0032819,murder over new york,1940,65,1235.0,Murder_Over_New_York,65,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
219,tt0032943,pride and prejudice,1940,118,8057.0,Pride_and_Prejudice_(1940_film),117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,"""$1,437,000[1][2]""",1437000.0,"""$1.8 million[1][2]""",1800000.0,25.260960334029225,0
220,tt0032981,remember the night,1940,94,5343.0,Remember_the_Night,94,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
221,tt0033022,saps at sea,1940,56,2766.0,Saps_at_Sea,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$225,139[1]""",225139.0,0.0,1
222,tt0033028,the sea hawk,1940,127,9671.0,The_Sea_Hawk_(1940_film),127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$1,701,211[1][2]""",1701211.0,"""$2,678,000[2]$2 million (US)[3]3,280,538 admissions (France) (1947)[4]""",26780002000000.0,1574172768.6212351,1
223,tt0033045,the shop around the corner,1940,99,30968.0,The_Shop_Around_the_Corner,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$500,000[1]""",500000.0,"""$380,000 (EU)""",380000.0,-24.0,0
224,tt0033238,waterloo bridge,1940,108,9631.0,Waterloo_Bridge_(1940_film),108,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$1.2 million""",1200000.0,"""$2.5 million""",2500000.0,108.33333333333334,0
225,tt0033253,the westerner,1940,100,5663.0,The_Westerner_(1940_film),100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,"""$1 million[1]""",1000000.0,,0.0,0.0,1
226,tt0033317,adventures of captain marvel,1941,216,1268.0,Adventures_of_Captain_Marvel,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$135,553 (negative cost: $119,343)[1]""",135553.0,,0.0,0.0,1
227,tt0033373,ball of fire,1941,111,12007.0,Ball_of_Fire,111,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$2,641,000 (worldwide rentals)[2][3]""",2641000.0,0.0,1
228,tt0033477,come live with me,1941,86,2011.0,Come_Live_with_Me_(film),85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
229,tt0033532,all that money can buy,1941,107,4908.0,The_Devil_and_Daniel_Webster_(film),107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
230,tt0033677,the great lie,1941,108,3811.0,The_Great_Lie,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,"""$689,253[2]""",689253.0,,0.0,0.0,1
231,tt0033717,high sierra,1941,100,16322.0,High_Sierra_(film),100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$491,000[2]""",491000.0,"""$1.5 million[2]""",1500000.0,205.4989816700611,0
232,tt0033722,hold back the dawn,1941,116,2358.0,Hold_Back_the_Dawn,116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
233,tt0033723,hold that ghost,1941,86,3699.0,Hold_That_Ghost,85,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""initially $190,000; eventually over $300,000[1]""",190000300000.0,,0.0,0.0,1
234,tt0033766,it started with eve,1941,90,1502.0,It_Started_with_Eve,90,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"""$1,166,000[1] or $1,250,000[2]""",11660001250000.0,"""$2,264,300[1]""",2264300.0,-99.99998058061958,1
235,tt0033774,johnny eager,1941,107,2986.0,Johnny_Eager,107,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,"""$651,000[1]""",651000.0,"""$2,586,000[1]""",2586000.0,297.2350230414746,0
236,tt0033787,king of the zombies,1941,67,2150.0,King_of_the_Zombies,67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
237,tt0033802,ladies in retirement,1941,91,1282.0,Ladies_in_Retirement,91,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
238,tt0033873,man hunt,1941,105,5231.0,Man_Hunt_(1941_film),105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
239,tt0033874,the man who came to dinner,1942,112,7446.0,The_Man_Who_Came_to_Dinner_(1942_film),112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$1.1 million[2]""",1100000.0,"""$2.6 million (worldwide rentals)[2]""",2600000.0,136.36363636363637,0
240,tt0033945,never give a sucker an even break,1941,71,2315.0,Never_Give_a_Sucker_an_Even_Break,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
241,tt0034012,penny serenade,1941,119,6823.0,Penny_Serenade,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$835,000[1]""",835000.0,0.0,1
242,tt0034027,pimpernel smith,1941,120,1533.0,"""Pimpernel""_Smith",120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,0.0,,0.0,0.0,1
243,tt0034162,the sea wolf,1941,100,3661.0,The_Sea_Wolf_(1941_film),100,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$1,013,217[1][2]""",1013217.0,"""$1,881,000[2]""",1881000.0,85.6463126852392,0
244,tt0034224,spooks run wild,1941,65,1688.0,Spooks_Run_Wild,65,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
245,tt0034241,sun valley serenade,1941,86,1552.0,Sun_Valley_Serenade,86,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,"""$2.25 million (rentals)[1]""",2250000.0,0.0,1
246,tt0034461,aniki bobo,1942,71,1677.0,Aniki-Bóbó,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,,0.0,0.0,1
247,tt0034478,the murderer lives at number 21,1942,84,3115.0,The_Murderer_Lives_at_Number_21,83,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,,0.0,0.0,1
248,tt0034521,black dragons,1942,64,,Black_Dragons,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
249,tt0034546,bowery at midnight,1942,61,1090.0,Bowery_at_Midnight,60,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
250,tt0034586,castle in the desert,1942,62,1314.0,Castle_in_the_Desert,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,0.0,,0.0,0.0,1
251,tt0034591,there was a father,1942,94,2677.0,There_Was_a_Father,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.0,,0.0,0.0,1
252,tt0034862,holiday inn,1942,100,14436.0,Holiday_Inn_(film),100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,,0.0,"""$3.75 million (U.S. and Canada rentals)[1]""",3750000.0,0.0,1
253,tt0034890,in this our life,1942,97,4742.0,In_This_Our_Life,97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"""$713,000[1]""",713000.0,"""$2.8 million[1]""",2800000.0,292.70687237026647,0
254,tt0034891,in which we serve,1942,115,5549.0,In_Which_We_Serve,115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,"""£240,000[1][2][3]""",240000.0,"""£300,000 (Commonwealth)$2 million (US rentals)[1][4][5]""",300000000000.0,124999900.0,1
255,tt0034946,kings row,1942,127,4336.0,Kings_Row,127,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"""$1,081,698[1][2][3]""",1081698.0,"""$5,093,000[1][3]""",5093000.0,370.83381868136945,0
